record_id,account_id,log_date,logins_per_week,feature_usage_score
USA-003526,CUST-0291,2024-03-04,8.354595658858436,4.854860462240409
USA-001278,CUST-0108,2024-01-02,4.729206405794047,4.657333290930567
USA-002222,CUST-0185,2024-06-12,4.63133623884587,5.499430534455225
USA-000006,CUST-0001,2024-06-01,6.231542089216467,5.641438573284353
USA-000281,CUST-0023,2023-06-10,1.6922553560073963,3.916678471316964
USA-004450,CUST-0369,2023-06-02,8.807480486180275,6.434961935523832
USA-004434,CUST-0367,2023-09-18,6.823568218000945,3.809621181493351
USA-003081,CUST-0255,2024-05-27,4.808651891239771,3.6545006562066416
USA-001310,CUST-0111,2024-04-15,10.403984262219613,5.745768544510705
USA-001407,CUST-0119,2023-10-15,8.700145830814996,7.933674417562457
USA-000039,CUST-0004,2024-01-10,8.453513447192472,5.5328349806090475
USA-002927,CUST-0243,2023-12-26,4.01578082011139,3.501546660718858
USA-004086,CUST-0338,2023-09-29,6.77987560132599,6.9739994767314375
USA-004376,CUST-0362,2023-11-23,7.00243100322257,3.620081647969921
USA-000133,CUST-0012,2024-01-27,4.787217020039694,4.693271930542846
USA-003226,CUST-0267,2024-04-26,1.287646023390154,1.3090190213160025
USA-001941,CUST-0163,2024-03-12,15.201118581603662,7.959032580903116
USA-003451,CUST-0285,2023-06-14,9.418446989072331,5.247009918561573
USA-002467,CUST-0204,2024-03-11,1.2223969896884257,1.9876233604564046
USA-001890,CUST-0158,2023-06-16,5.4660241566320416,6.022320127048712
USA-001078,CUST-0092,2024-05-26,10.804186344440524,8.847414829924228
USA-000165,CUST-0015,2024-01-31,0.828702050420886,3.869750241358598
USA-000264,CUST-0022,2023-11-26,6.824997883678273,4.312049844329245
USA-002852,CUST-0237,2023-09-19,11.298458684455415,8.332311223280193
USA-003906,CUST-0322,2024-06-04,9.036812638505214,4.7089009908295765
USA-004379,CUST-0362,2023-09-10,6.577061682482121,3.251262948280292
USA-000477,CUST-0039,2023-06-23,11.610185456987972,8.16789111088805
USA-003549,CUST-0293,2024-04-27,5.492088997714439,5.681014592233358
USA-003595,CUST-0297,2024-06-23,8.807910930481528,6.697246736261585
USA-003736,CUST-0309,2023-07-14,9.146531056018116,5.831413018797678
USA-000541,CUST-0044,2024-01-03,6.283575977228665,5.168210326615562
USA-001147,CUST-0098,2023-06-27,7.879502309041252,6.74852267055831
USA-003297,CUST-0271,2023-06-23,4.586103084748336,6.709678222945311
USA-000431,CUST-0035,2024-02-01,7.25113154686211,5.842131913326167
USA-001446,CUST-0124,2023-07-22,8.811864204619276,7.192539584584802
USA-004473,CUST-0371,2024-06-17,3.0506871999374168,5.668202470982042
USA-003216,CUST-0265,2024-04-27,7.000608785177046,5.48190440063874
USA-004292,CUST-0354,2023-11-19,10.667170165683174,7.2473973232537094
USA-003456,CUST-0285,2024-01-23,9.071348417647357,5.833848167591491
USA-001436,CUST-0123,2023-08-26,8.055988311335817,5.285895855624774
USA-004039,CUST-0333,2023-07-14,1.5262319069465038,5.238187136064264
USA-000494,CUST-0040,2023-09-24,4.663151592034491,2.8180956368515915
USA-000952,CUST-0081,2024-05-11,3.178563713073564,5.760149670591053
USA-001282,CUST-0109,2023-07-21,5.462659937012576,3.687322746566207
USA-003113,CUST-0258,2023-07-08,8.06059112237609,4.8358137541666615
USA-001438,CUST-0123,2024-02-14,7.588242646266104,5.856805434015239
USA-002225,CUST-0185,2024-03-12,6.587745410106715,6.261090194925996
USA-002798,CUST-0232,2024-06-17,8.93902692675691,5.923336513392168
USA-004199,CUST-0346,2023-10-27,5.091702061868104,5.746847166586395
USA-002815,CUST-0233,2024-05-15,10.830736694068348,6.592792606469182
USA-004483,CUST-0373,2023-08-14,2.785913467696294,3.125410071450319
USA-001201,CUST-0103,2023-10-03,10.325166905961053,6.33195710790711
USA-003670,CUST-0302,2024-04-18,1.2981467671308757,4.873782685857476
USA-002697,CUST-0223,2023-08-13,4.355016626311301,2.4785098178595812
USA-002526,CUST-0209,2024-05-22,0.9610632976371034,3.5929166007552196
USA-002283,CUST-0190,2024-01-18,7.033508726297885,5.0099883641118375
USA-003443,CUST-0284,2023-06-19,3.2974048507703944,4.21109415463054
USA-001767,CUST-0150,2024-06-19,1.7896535406505765,2.4727543023451286
USA-001037,CUST-0089,2024-05-31,9.454233256858808,6.146953923914602
USA-003077,CUST-0255,2023-09-08,4.781042546205981,6.002967896961268
USA-004402,CUST-0364,2023-11-27,9.457521311247005,5.332959845264565
USA-000650,CUST-0052,2023-12-11,5.9379815539871315,6.300394089186148
USA-003309,CUST-0272,2023-09-03,5.3050265295734125,5.21924808308333
USA-004043,CUST-0334,2024-01-10,7.806917616301199,3.879631767324397
USA-000519,CUST-0042,2024-04-02,3.0000476014060364,2.3291806219556004
USA-002564,CUST-0212,2024-04-01,4.950747069985951,5.072963820205384
USA-001279,CUST-0109,2024-05-31,5.536856457245499,5.768897385008078
USA-002193,CUST-0183,2023-11-21,3.1289087329884504,4.424088019340752
USA-000561,CUST-0045,2024-02-16,3.1627854220115332,4.068686037849186
USA-000022,CUST-0002,2023-11-08,6.096152716515144,5.004993392833801
USA-001414,CUST-0120,2024-06-08,9.090262036411342,4.964096931448664
USA-004604,CUST-0384,2023-08-10,2.31864515666296,2.3189718787346014
USA-000976,CUST-0083,2024-04-26,3.5746713901321474,3.16068404938087
USA-001916,CUST-0160,2023-08-27,0.8587596973908278,5.508554181442236
USA-004601,CUST-0384,2024-03-01,0.0,3.2964767158571497
USA-001797,CUST-0152,2023-07-14,8.520468707841339,6.232775300226891
USA-004145,CUST-0342,2023-11-29,8.946009370978784,4.14018547017912
USA-003019,CUST-0251,2023-07-13,8.082644064441123,6.8723459940077465
USA-000938,CUST-0079,2024-02-14,3.2899382858984656,4.429557200095563
USA-004207,CUST-0347,2024-03-05,5.179662185235141,4.906864943584379
USA-004666,CUST-0388,2023-06-22,4.785059525186971,4.805392793629105
USA-002605,CUST-0215,2023-08-24,5.913814425260211,6.9308471733746
USA-002857,CUST-0237,2023-12-17,8.517183640097144,7.086679619064677
USA-000385,CUST-0031,2023-09-24,8.35782525831443,3.628957038558054
USA-003401,CUST-0281,2024-03-18,3.7821094826808244,5.684228463978986
USA-001039,CUST-0089,2024-04-20,4.624210644414909,6.468562208880862
USA-003434,CUST-0284,2023-06-22,2.5094704978528197,4.772583676656756
USA-002519,CUST-0208,2024-02-27,6.628982869219577,3.8756346041334453
USA-001484,CUST-0128,2023-12-21,9.23063769715527,5.060146766497177
USA-002757,CUST-0228,2024-04-27,0.5093320589259425,5.668484645094928
USA-002294,CUST-0190,2023-12-27,7.557124585888397,7.664954118390029
USA-003194,CUST-0264,2024-06-22,8.490638548145155,5.414007835159681
USA-001233,CUST-0105,2023-09-05,9.112239652489002,7.084344935058144
USA-001719,CUST-0146,2024-03-25,6.196735077169018,4.4408509817419874
USA-002860,CUST-0237,2024-01-18,24.050265223272163,6.068728684391171
USA-002214,CUST-0185,2024-04-21,5.529169134700052,5.644849101797049
USA-003485,CUST-0287,2023-08-11,5.14019035921968,5.174374404499465
USA-004513,CUST-0376,2024-06-08,6.261801392330207,4.830421005044305
USA-004369,CUST-0361,2023-10-29,5.585264120123183,4.777392501582051
USA-003744,CUST-0310,2023-06-22,10.339904461134163,8.658972667659029
USA-003242,CUST-0267,2024-05-08,4.284939437271774,3.9909849754853726
USA-004391,CUST-0363,2024-05-21,5.437519327102169,6.069578031125549
USA-000503,CUST-0041,2024-02-26,4.768345831876775,5.195177611086752
USA-003228,CUST-0267,2024-03-26,1.7164718635707044,3.9381099152216303
USA-003111,CUST-0258,2024-04-20,7.341984264725098,3.7445475232835954
USA-000587,CUST-0047,2024-06-07,5.509185829680984,3.482609605144851
USA-003583,CUST-0295,2024-05-08,2.4607893895217643,4.709410579304232
USA-003062,CUST-0254,2023-08-02,3.918946727509196,3.163011194362905
USA-004082,CUST-0338,2024-04-30,8.401398372868073,6.731404575780045
USA-003042,CUST-0252,2024-04-15,7.832018546532466,5.005276996713951
USA-000347,CUST-0029,2024-01-15,5.7123365068237755,3.730290552804541
USA-000530,CUST-0043,2023-07-05,7.073230569363419,4.00140685289368
USA-000781,CUST-0063,2023-10-19,7.100932723684507,6.324572472081967
USA-001416,CUST-0120,2023-10-10,9.648238457735365,6.50021534715131
USA-004115,CUST-0340,2023-08-31,8.841759657474238,5.145711037992759
USA-004128,CUST-0341,2023-07-22,8.257660547127719,7.474750800353974
USA-003659,CUST-0302,2024-01-17,3.5810978588263938,3.7774681930684952
USA-002940,CUST-0244,2023-06-17,5.757749586834421,4.754287254868114
USA-002315,CUST-0192,2023-11-24,7.545343489294417,4.667523664765569
USA-002197,CUST-0183,2024-03-19,4.079105794972772,4.4771031206249585
USA-003387,CUST-0279,2024-01-19,7.397055615465436,6.335645637522043
USA-001489,CUST-0129,2024-02-09,2.934087921660192,4.061261519560239
USA-003288,CUST-0270,2024-02-29,3.9330093282661824,5.646537809832728
USA-002265,CUST-0189,2023-07-21,6.347167044184422,4.046893821691958
USA-004705,CUST-0392,2024-01-01,3.8484149262073206,2.901823524727626
USA-000995,CUST-0085,2023-12-27,2.9602809009464313,6.670330693084557
USA-003602,CUST-0298,2023-12-04,0.42708785055898696,2.1362156449983782
USA-002897,CUST-0241,2023-06-28,4.865714024207586,7.671176913333911
USA-000308,CUST-0025,2024-01-14,6.1751448329795045,4.226997108401324
USA-003743,CUST-0310,2024-06-05,7.252395242593186,4.5165400645201705
USA-004034,CUST-0333,2024-02-29,2.7717186915141157,2.4548832049563463
USA-001699,CUST-0145,2024-03-02,4.66969296361358,6.832344115607137
USA-001063,CUST-0091,2024-05-20,10.002598308640426,6.540504175350206
USA-001536,CUST-0132,2023-06-14,1.9588049329413018,4.893621187628848
USA-002013,CUST-0170,2024-02-28,9.659011573160946,6.838807681051551
USA-004325,CUST-0357,2023-09-19,8.820663435818048,5.705799205160701
USA-002470,CUST-0204,2024-02-03,0.6901670511757658,3.1110250015486507
USA-001321,CUST-0112,2024-06-13,4.898738273272751,2.2891507163201537
USA-002316,CUST-0192,2024-02-18,7.516775270433088,5.439489306655758
USA-000439,CUST-0036,2024-04-09,8.940751848730075,6.430997907890372
USA-001216,CUST-0104,2023-11-06,-2.9173117035075036,3.9104302854142974
USA-001921,CUST-0161,2024-04-27,11.469634119308083,5.388621721502179
USA-002833,CUST-0235,2024-06-22,4.451508632468572,5.447024262740599
USA-003964,CUST-0327,2023-09-05,1.0955283468675894,2.0441494205440263
USA-002721,CUST-0225,2024-04-10,4.896646294618375,4.232483640422072
USA-001145,CUST-0098,2023-08-14,11.636423507414388,5.777858529791368
USA-001620,CUST-0139,2024-03-29,7.007970925163878,3.0885495011890725
USA-003958,CUST-0326,2023-07-06,2.4259533347956106,3.298481414095998
USA-000407,CUST-0033,2023-10-05,6.692788024742141,6.100625541707153
USA-001735,CUST-0147,2023-10-31,6.826909664498263,5.76779969742385
USA-003473,CUST-0286,2024-02-03,5.5963526480785575,5.003286532010598
USA-001942,CUST-0163,2024-05-24,13.736808360601158,8.533334991259732
USA-003652,CUST-0301,2024-06-20,10.37775971902381,4.199859378623632
USA-004102,CUST-0339,2023-10-23,8.68424298660971,6.398070118538526
USA-002376,CUST-0196,2023-09-15,8.31871466586551,6.334417390010052
USA-002131,CUST-0178,2024-05-31,12.431600245185784,8.167720142464152
USA-004251,CUST-0350,2023-09-07,4.993233795662613,5.066781771867317
USA-004703,CUST-0392,2023-08-13,6.962233657399761,5.310007749581292
USA-004308,CUST-0355,2024-04-02,2.9666543670711154,5.9975970663783436
USA-002784,CUST-0230,2024-05-31,10.921241727076435,7.0875699019665985
USA-001267,CUST-0108,2023-07-02,3.283523948420016,4.744004730005519
USA-003469,CUST-0286,2024-06-02,6.527100024051234,4.741517733395821
USA-003017,CUST-0251,2023-10-10,6.759661896809174,4.572503008757781
USA-003006,CUST-0250,2024-01-23,3.3228169808004524,3.3748507622355213
USA-003960,CUST-0327,2023-10-30,2.860887717847353,2.8167281334987457
USA-004044,CUST-0334,2024-02-05,6.279786317151527,7.215606987492821
USA-004061,CUST-0335,2023-07-31,5.756915611605302,4.732580979603104
USA-003630,CUST-0300,2024-03-03,4.241233968545256,3.825218376448646
USA-002925,CUST-0243,2024-02-04,4.58167169883443,5.166213416144823
USA-002172,CUST-0181,2023-07-19,9.59229723800244,5.977803648001739
USA-001821,CUST-0153,2023-06-20,6.793205261908259,7.204405683131384
USA-001475,CUST-0127,2024-03-07,6.3106589678763605,4.261594065147733
USA-004421,CUST-0365,2023-10-01,5.340638812176434,5.778835124464747
USA-000555,CUST-0045,2024-06-22,6.087160390383852,4.824642644943481
USA-003547,CUST-0293,2024-04-22,8.501537526731486,3.631530686217477
USA-004134,CUST-0341,2024-01-21,6.174455030654169,4.172241138062816
USA-004058,CUST-0335,2024-05-25,3.9673183676022865,4.169807916523891
USA-004263,CUST-0351,2024-05-07,7.401882724455627,6.611033214443159
USA-003197,CUST-0264,2023-11-30,5.826526439427022,7.642377632156547
USA-004408,CUST-0365,2023-12-07,3.9484140053344285,4.265448215861559
USA-002552,CUST-0211,2023-09-08,7.516288380303559,4.1514798284188945
USA-000051,CUST-0005,2024-05-13,5.662438831889903,3.5502647347739273
USA-000584,CUST-0047,2023-06-19,3.5345838000102745,5.533445687974704
USA-004206,CUST-0347,2023-09-14,9.02555123055636,7.356450657558825
USA-000024,CUST-0002,2023-09-19,-2.513709210347818,5.118205471856481
USA-000994,CUST-0085,2024-03-12,5.249915639433463,3.92810371086763
USA-003373,CUST-0278,2023-09-29,8.272380529837212,4.783481837118671
USA-000840,CUST-0069,2024-03-04,26.290203919269196,7.056244214398101
USA-003135,CUST-0260,2023-08-03,10.032875685312721,6.72457699386675
USA-004349,CUST-0359,2023-12-20,4.7421105025060255,5.027351751467022
USA-002903,CUST-0241,2023-12-22,8.738067113678042,7.861162782863393
USA-001875,CUST-0157,2024-05-03,3.0141346334136645,6.237646246305546
USA-004411,CUST-0365,2023-09-24,6.258015142388759,3.1086799952201067
USA-003649,CUST-0301,2023-10-05,7.203270921646774,5.309276147588889
USA-002134,CUST-0178,2023-12-12,10.412913302417568,7.435361319880261
USA-003096,CUST-0256,2023-12-25,3.7096501911114426,2.9701101098992764
USA-003650,CUST-0301,2024-03-16,10.070906276293133,6.958629490567393
USA-000974,CUST-0083,2023-10-21,2.740379493116926,3.760449282029039
USA-000542,CUST-0044,2023-11-30,8.805790420607646,4.562503768809098
USA-003391,CUST-0280,2024-04-09,7.284068094878885,3.440788819065899
USA-003690,CUST-0304,2023-10-28,3.1403227589343947,5.909150591747114
USA-002054,CUST-0172,2023-11-06,7.564476528673603,5.803817352255472
USA-003280,CUST-0270,2024-03-07,7.831458861668169,4.463392076243739
USA-004342,CUST-0359,2024-05-18,6.019445666912778,4.060918133635024
USA-002546,CUST-0210,2024-06-30,3.8291307750560963,2.508348416261902
USA-000495,CUST-0040,2024-01-29,2.6553666341745568,4.287979533402122
USA-001818,CUST-0153,2023-07-08,8.7279156353278,6.759530173846878
USA-001695,CUST-0145,2023-12-25,7.493768652782698,5.820320514755715
USA-001733,CUST-0147,2023-12-28,7.824515920833047,6.419925173791862
USA-002997,CUST-0249,2023-12-06,2.45456822731272,4.628659016769448
USA-000573,CUST-0046,2024-01-25,4.04275946135753,4.6371407024977795
USA-004441,CUST-0368,2023-10-23,7.031526078661489,5.0683896877060235
USA-000906,CUST-0076,2023-07-24,6.553876544916507,4.195435200676414
USA-001459,CUST-0125,2023-06-03,7.565325579415769,4.385674352453604
USA-002834,CUST-0235,2024-04-23,3.576761373014977,4.218314769514723
USA-002553,CUST-0211,2023-12-31,5.317268320149455,5.343553826465744
USA-000990,CUST-0084,2023-10-02,9.621841588555753,5.918153822880193
USA-003344,CUST-0276,2023-10-12,6.795314806751344,5.357626754588227
USA-000443,CUST-0036,2024-03-30,5.748871283247192,5.0667508522823335
USA-002156,CUST-0180,2024-04-29,7.869522536598224,6.325588006106848
USA-000997,CUST-0085,2023-09-09,5.3559179681124265,5.271548921176519
USA-002269,CUST-0189,2024-04-25,2.588204573079464,2.99996869306316
USA-002124,CUST-0177,2023-08-24,7.379107204599117,5.93118978821799
USA-001055,CUST-0091,2023-07-21,8.404303463395825,7.050988801951841
USA-004469,CUST-0370,2023-12-23,2.9389818864381025,4.791295110655312
USA-002671,CUST-0221,2023-06-19,8.337668571119154,6.317401679259441
USA-001734,CUST-0147,2024-02-18,9.90262034305268,5.175081490114543
USA-000260,CUST-0021,2023-11-10,8.506871290648965,5.516796970266364
USA-001491,CUST-0129,2024-06-30,4.7532671601449215,3.700941735187774
USA-000588,CUST-0047,2023-11-22,3.586751429035793,3.151609739567923
USA-000044,CUST-0005,2023-11-12,4.301412014612895,4.742801303914022
USA-000659,CUST-0052,2023-07-24,4.471167621949756,6.428798422212517
USA-003166,CUST-0262,2023-06-09,3.6878933422396916,5.902786400809674
USA-003483,CUST-0287,2023-10-10,7.736283596098127,6.409970629904053
USA-003067,CUST-0254,2024-02-05,2.7790376620396398,3.485618821983027
USA-000368,CUST-0030,2023-09-19,6.510696956154922,5.019149983917324
USA-000361,CUST-0029,2023-10-14,4.1803002138630045,5.754920930667962
USA-000015,CUST-0002,2024-03-10,5.337220402417811,4.3964940985105905
USA-001347,CUST-0114,2023-08-07,3.823063226489439,4.939360680565585
USA-002977,CUST-0248,2024-04-23,3.6501470614894593,2.9737367911589496
USA-001606,CUST-0139,2023-11-24,6.971875629580816,6.896454616642439
USA-003586,CUST-0296,2023-12-17,6.400867297373376,4.141282189527159
USA-000532,CUST-0043,2023-12-25,6.4739860436639525,6.859258047940084
USA-004307,CUST-0355,2023-12-08,6.372066805105341,2.5129689626672818
USA-002266,CUST-0189,2023-12-23,5.314980567333361,3.2692016204430008
USA-001023,CUST-0088,2023-11-13,1.5914211605544364,2.635114358384884
USA-003860,CUST-0318,2024-04-15,4.338120054757895,5.545863694954193
USA-003951,CUST-0326,2024-03-02,14.656962421832997,2.30348332662659
USA-001149,CUST-0098,2024-06-21,10.060001401147513,7.425627239728654
USA-003700,CUST-0305,2024-03-10,0.7315784687427165,2.591262706228791
USA-001377,CUST-0117,2023-10-16,1.5361870767881443,3.572905768964904
USA-001929,CUST-0162,2023-07-25,3.720733302643438,5.070556124953294
USA-000746,CUST-0060,2024-02-11,3.874391962206123,3.9105834969860283
USA-000570,CUST-0046,2023-10-18,7.21415084721307,5.8675070864025045
USA-000811,CUST-0065,2024-06-24,4.358274012559164,3.9035289086929623
USA-004351,CUST-0359,2024-05-20,6.9741527599828785,4.441146872540672
USA-001971,CUST-0166,2024-01-28,1.7456032284126697,4.081213986358885
USA-001487,CUST-0129,2023-08-29,2.011496801013,4.059075489622497
USA-002440,CUST-0202,2023-12-26,8.606576280579592,4.643960945413958
USA-000771,CUST-0063,2024-06-24,6.437030099721813,5.552479664257704
USA-000189,CUST-0016,2023-08-19,7.769771940466574,5.892517360370858
USA-001223,CUST-0105,2024-06-13,8.063533288689214,8.304385317363785
USA-001838,CUST-0154,2024-06-28,8.884288944300692,5.9758325037546465
USA-002314,CUST-0192,2023-06-07,6.118122920992946,4.093634937056211
USA-003889,CUST-0320,2023-09-07,5.215632391478359,3.424609261347188
USA-004192,CUST-0346,2023-06-23,6.548509468232323,4.607063432044878
USA-003944,CUST-0325,2024-02-23,3.1249402736877867,2.3771702245303015
USA-002251,CUST-0187,2024-03-01,10.642309378715618,8.180581388033936
USA-001676,CUST-0143,2024-03-11,9.515859166798464,4.32378468922186
USA-000849,CUST-0070,2023-06-14,5.130331868644998,6.590001527416607
USA-003597,CUST-0298,2023-06-15,1.4851753907879912,1.2300519351988748
USA-001697,CUST-0145,2023-07-06,8.72947722268476,5.629580787741283
USA-003432,CUST-0283,2023-10-19,10.118133541029595,5.372076330294561
USA-001895,CUST-0159,2023-08-18,5.281474092811634,5.508488618973594
USA-000360,CUST-0029,2024-04-07,9.287305800803416,3.9088903793266265
USA-003705,CUST-0305,2023-11-30,1.2815262444218636,3.533698215690629
USA-001094,CUST-0093,2024-04-11,3.668879102656196,2.8443164626875075
USA-002067,CUST-0173,2023-12-05,5.760531872968812,6.534929622438996
USA-001883,CUST-0157,2023-06-10,5.877286363709185,3.8653830946280157
USA-001795,CUST-0151,2024-02-14,8.968528282345495,4.89854154007442
USA-002745,CUST-0227,2024-05-24,4.044153076608913,2.5412433913481323
USA-000992,CUST-0085,2023-09-30,3.54933621859168,3.6887263157963464
USA-003771,CUST-0312,2023-11-18,11.871650176689236,5.321303530156178
USA-004557,CUST-0380,2023-10-04,6.672409210139729,4.715953096889461
USA-002472,CUST-0205,2024-06-30,5.948510766192576,4.357789733741209
USA-004198,CUST-0346,2023-06-19,3.955273241867074,4.093076958982702
USA-001943,CUST-0163,2023-07-15,14.176666016871357,7.441163081820877
USA-002788,CUST-0230,2024-04-16,12.077192860879018,6.21208837673674
USA-003477,CUST-0287,2024-03-07,8.230157737470574,4.5026573295738
USA-003567,CUST-0294,2024-04-09,6.496349084714776,7.181962819122251
USA-003941,CUST-0325,2023-07-29,1.6559027850107046,2.619895136017911
USA-001291,CUST-0110,2023-06-05,8.98868149113647,6.073254579003845
USA-004278,CUST-0352,2024-04-18,8.604344331581888,4.289892676256158
USA-000249,CUST-0021,2024-06-30,8.61587033874292,4.120194355791073
USA-003614,CUST-0299,2024-06-09,4.915271470927435,4.7912705443618915
USA-004622,CUST-0385,2024-01-06,11.04894995125367,6.588620726779843
USA-002995,CUST-0249,2023-06-25,2.8883935482914103,3.7707115519874312
USA-003527,CUST-0291,2024-01-19,7.964157925681923,4.337534064863272
USA-004397,CUST-0363,2023-06-20,10.497319357304901,5.805173241677213
USA-003678,CUST-0303,2023-09-27,6.4182773203693495,4.977442626550579
USA-001507,CUST-0131,2023-08-14,6.42339585414046,1.4583447415343325
USA-001174,CUST-0100,2023-08-19,7.452139454725302,4.701348234649528
USA-004635,CUST-0386,2024-05-19,4.996645910465112,5.692701040465312
USA-002823,CUST-0234,2023-06-24,4.460262093410674,2.7627672347125287
USA-001604,CUST-0138,2024-04-20,8.69845099423784,6.542863732246654
USA-001134,CUST-0097,2023-12-13,3.4702667704813193,3.442474043618944
USA-003642,CUST-0301,2023-09-26,11.266969109063448,8.166195186392617
USA-002284,CUST-0190,2024-05-28,7.964776497848638,5.583012818398875
USA-001709,CUST-0145,2024-04-05,6.487202163200292,4.4389116096021075
USA-002912,CUST-0242,2024-01-14,3.457348657665353,3.688580392851572
USA-000963,CUST-0082,2024-03-17,6.444276309954779,5.527797536954431
USA-004554,CUST-0380,2023-10-28,5.513783810517051,3.8466616377539244
USA-001919,CUST-0161,2023-10-20,10.393891354244866,6.3096598699895265
USA-000832,CUST-0068,2023-09-22,7.777632015862514,4.680400635647256
USA-000205,CUST-0017,2023-07-11,11.740561061059843,10.0
USA-002079,CUST-0174,2024-06-10,4.581937467570319,3.5210275728249005
USA-000620,CUST-0050,2024-02-22,9.330898829901448,6.237241614652469
USA-004614,CUST-0385,2024-03-13,7.408680546185063,5.116084462132669
USA-001323,CUST-0112,2024-03-07,6.650199259791153,3.6499545761776635
USA-002145,CUST-0179,2024-06-04,3.474655932201048,4.378486363660285
USA-003986,CUST-0328,2023-08-10,1.6764635575679576,3.0726699708356153
USA-000147,CUST-0014,2023-12-10,3.989941676108505,4.169509291629212
USA-003574,CUST-0294,2024-06-28,7.726874438356015,3.9480999415634743
USA-004551,CUST-0380,2023-06-15,6.3988445290032665,3.456902419035121
USA-004696,CUST-0391,2023-07-31,5.7940935662100275,5.617484246975559
USA-001193,CUST-0103,2023-11-14,8.630012916223018,8.157540961502663
USA-000848,CUST-0070,2023-09-01,6.495791246220739,7.470551806534488
USA-001357,CUST-0115,2024-04-13,8.239743662654416,7.486566022642308
USA-000334,CUST-0027,2023-09-28,9.047149463266546,6.761360662007751
USA-002122,CUST-0177,2023-07-13,5.691104633328352,4.9492843532455035
USA-000808,CUST-0065,2023-10-20,5.383560410175504,3.7630185258277526
USA-001814,CUST-0153,2023-10-22,9.63185039569931,4.801779535620939
USA-001568,CUST-0135,2023-11-05,4.050288401243237,4.13931811667664
USA-002324,CUST-0193,2024-05-12,8.113692312468677,5.936130499779316
USA-003999,CUST-0329,2023-12-30,7.143688846883585,5.377080448783503
USA-002692,CUST-0223,2023-09-16,0.5612065419435215,4.765366590129972
USA-000851,CUST-0070,2023-12-26,7.606806158954982,7.886531619190688
USA-001726,CUST-0147,2023-09-27,9.166378916511828,5.525396143172053
USA-000197,CUST-0017,2024-06-15,7.693120394203698,7.758273014023474
USA-001318,CUST-0112,2023-07-18,5.013576016560155,3.6098819505760593
USA-001743,CUST-0148,2023-10-30,4.798036810945101,3.9957787242693086
USA-003803,CUST-0314,2024-01-05,14.06144597733831,7.951861915708616
USA-001427,CUST-0121,2023-12-08,13.395149346196575,8.724538200675536
USA-000525,CUST-0043,2024-01-30,7.628710119402573,5.186594434490326
USA-003600,CUST-0298,2024-05-19,0.7630121603358933,2.750192875170539
USA-000639,CUST-0051,2023-07-29,0.0,1.1853057856344382
USA-000413,CUST-0034,2023-09-08,9.751919594332106,5.371045925527375
USA-004298,CUST-0354,2024-02-06,9.95048751377096,7.23152085228079
USA-000125,CUST-0012,2023-09-01,5.296769734359732,4.972497432668879
USA-000156,CUST-0014,2024-04-03,7.674809273496807,4.54844230136521
USA-003760,CUST-0311,2023-08-04,13.283309350749603,6.83564002754671
USA-002872,CUST-0238,2024-06-04,4.911602567989682,4.710819360209217
USA-003168,CUST-0262,2023-09-02,3.3283814478744653,2.937458968283764
USA-001419,CUST-0120,2024-03-12,9.142970687852339,7.948402504489601
USA-002791,CUST-0231,2023-12-28,8.972592854427782,6.731865697852189
USA-002488,CUST-0205,2023-06-18,6.528646068317966,5.569768906252816
USA-003850,CUST-0318,2023-08-04,6.967345571228378,4.5284725301084965
USA-003479,CUST-0287,2024-03-14,8.6304000792924,4.683567737294185
USA-000436,CUST-0036,2023-08-05,5.6864766819437325,5.322962054703677
USA-004029,CUST-0332,2024-05-11,5.841532528322686,4.353479589805658
USA-003445,CUST-0284,2024-04-03,0.8205432455950605,6.110400376927679
USA-003289,CUST-0270,2024-06-25,1.8895756258000755,5.470719029185586
USA-003143,CUST-0261,2023-07-26,11.253665048508797,6.967449944884191
USA-002259,CUST-0188,2024-05-08,11.471720457763567,7.661497341368438
USA-002770,CUST-0229,2024-04-24,10.306739957121488,9.735916066510908
USA-002662,CUST-0221,2024-02-10,6.984211830874799,3.8510011412440286
USA-003967,CUST-0327,2023-06-08,3.087528259715248,3.9683853960562807
USA-000945,CUST-0080,2024-03-27,0.8652073868918535,3.54614361913209
USA-003057,CUST-0253,2023-10-26,6.21279661945463,5.933654482218264
USA-001967,CUST-0165,2024-06-07,9.449194046658992,7.001603307301641
USA-002742,CUST-0227,2024-05-08,4.935101828125308,4.45790345441675
USA-002529,CUST-0209,2024-06-20,4.5630587834130525,2.9949967925611753
USA-002584,CUST-0213,2023-08-14,3.78137621974128,4.141574919605511
USA-000593,CUST-0047,2024-03-04,6.656735731589899,4.956908027222879
USA-004616,CUST-0385,2024-06-30,9.880384795577541,7.1109084354185175
USA-004466,CUST-0370,2023-11-23,4.510392373812934,3.1760343405069142
USA-002918,CUST-0242,2023-10-28,0.0,2.2299159279361693
USA-003340,CUST-0275,2023-09-08,8.923388817080655,4.372243844899763
USA-001072,CUST-0092,2024-04-01,10.440381383226132,8.446560671353257
USA-000145,CUST-0014,2024-04-20,3.3656404278525662,4.993522798619695
USA-004252,CUST-0350,2024-06-11,2.694252045069216,4.816749411828723
USA-002561,CUST-0211,2023-06-15,6.32476610884067,7.323175227352127
USA-003804,CUST-0314,2023-10-15,11.87080337830061,9.398439755234056
USA-004460,CUST-0369,2023-10-28,11.312671147617529,7.1809225236415815
